"date","dow","holiday","temp","rh","co","fsp","no","no2","nox","o3","o3h8max","rsp","so2","isc","hem"
2008-02-05,2,0,-1.58780558287259,0.778316341835056,3.89479257840364,1.4654906569104,0.929268704597636,-0.335205337519159,0.466428809221376,-0.792483176366386,-0.6280877918632,0.710844881846654,0.584109591967264,0.644299781900989,-0.0670786679010831
2008-02-06,3,0,-2.44730407148112,-0.633927594626762,1.90001629365082,-0.25138588145655,-1.34566927611597,-0.940199417038257,-1.38971661413205,0.196825415970275,0.0494339959283012,-0.782754637452961,-0.385850985727853,-0.253050675510948,2.11914493960487
2008-02-07,4,1,-3.00250806412265,0.343779746000651,3.06109839410374,2.61309376954465,-1.29789176263228,-0.790215523115672,-1.3065017435532,-0.195147145324611,-0.292738608494096,1.1790890616825,0.2275505201128,-1.56035461063934,0.923553904250051
2008-02-08,5,1,-2.10030157608016,-0.778773126571563,2.37225402197285,2.96827778131527,-0.857873726269744,-0.819102559384424,-0.988797929972814,0.0980488826566534,0.00865852981442124,1.59230086005435,0.673776387125247,-1.38385953441679,1.02603313585189
2008-02-09,6,1,-2.31918007317922,-1.93753738212998,0.649785072412045,1.85511410786543,-0.989730361460013,-0.622392790677015,-0.970860374685118,0.783631280471515,0.817400383650892,0.974771984423199,0.528374136947193,1.22373976730874,-0.237877387237485
2008-02-10,7,0,-2.05225507671695,-1.28573248837837,1.32763880957561,2.70691173100422,-1.06061707608319,0.127803521503178,-0.705062206798517,0.340473561725905,-0.032086162362769,1.55842262964808,1.67520019122621,1.01473267340483,2.39242289054311
2008-02-11,1,0,-2.28714907360375,-0.971900502497965,0.651432962216039,1.97027279651794,-1.00084765664815,0.0053402250471753,-0.738046880700603,-0.191623614861381,-0.279367029134106,1.15163059760153,0.631020686368419,0.631452636218533,-0.476995594308449
2008-02-12,2,0,-2.04157807685846,-2.64969458085859,-0.510734537327932,0.613518135194124,-0.9125061433221,-0.236281495968408,-0.76313303008078,1.01946021283803,0.808674877652359,0.120106814056015,0.766635758228503,1.39752922731236,-0.852752776848535
2008-02-13,3,0,-1.64119058216504,-2.15480568004718,-0.0399662862806925,1.73601765994551,-0.852982557580081,0.111067594916335,-0.513265451707156,1.16339261769591,0.738451551757024,0.842563770605754,1.78319304306867,-0.788174651614636,3.21225674335785
2008-02-14,4,0,-1.46502008449994,-2.34793305597358,0.0709681252468198,2.4036009789115,-1.13036286168867,0.716902106901068,-0.460568099032834,0.982680559814529,0.2680940066312,1.77637885085406,2.51238191400643,-0.0914840096077033,-0.476995594308449
2008-02-15,5,0,-1.58780558287259,-2.07031245307938,-0.230632280828222,2.13670411793994,-1.26793863275156,1.11086584947366,-0.355088663718957,1.44034599792297,0.821283494935013,1.51720573321635,1.39555404182626,0.444312184968756,0.581956465577246
2008-02-16,6,0,-1.11267908916973,-1.46678940330937,-0.544875040318251,2.18821527248859,-0.405382009487855,1.77679566237615,0.553395523354466,1.19449194902762,1.55376473602375,1.5466082959376,1.82435208082377,-0.0393073209127878,1.23099159905558
2008-02-17,7,0,0.131191394344474,-0.814984509557763,-1.09587762916026,1.8646892964877,-1.56008426858831,0.159002929691729,-0.995134318169915,1.73813370344051,1.18594345418577,0.641341488191641,0.864601178626266,-1.44463579033009,0.0354005637007582
2008-02-18,1,0,0.43548589031147,-0.59771621164056,-0.649328697055525,1.61452695027564,-1.4610150484642,0.764631813736992,-0.590459384413676,1.09475301869946,0.83009743016601,0.722812301738487,1.63335618397403,-0.266221049043501,-1.36514893485774
2008-02-19,2,0,-0.00760960381590962,-0.344236530737157,-0.199339043327833,2.28162768648436,-0.495836489641708,0.826906557916399,0.0984112082414594,0.757968642438829,0.811332322861801,1.27161022662633,1.34390043700492,-0.307013205760077,-0.818593032981254
2008-02-20,3,0,0.264653892575611,-1.26159156638757,-0.773279993750472,0.856390225715051,-0.663300704157076,1.17851137186223,0.155024545121582,0.277383190817254,0.669152538909379,0.354172479340547,1.0618563337175,-0.106424214881387,0.0354005637007585
2008-02-21,4,0,0.616994887905818,-0.766702665576162,-0.821706952152199,0.834323910186395,-0.48329565312167,1.18156695296196,0.290019632874914,0.815678669231221,1.14527010158909,0.278921493770202,1.23761634247166,0.854840465777773,0.342838258506283
2008-02-22,5,0,0.787826885641673,0.633470809890256,1.20572554272125,2.43490081085912,4.23002200510493,2.46152635569475,4.13735858471093,-0.791620508625659,-0.285552894277046,1.05995594665113,3.33233482854881,0.137408202866463,-1.70674637353055
2008-02-23,6,0,0.638348887622798,1.06800740572466,0.0975504809255079,-0.0959144401135844,2.14793806255338,0.260487205200843,1.62665982255022,-0.868021938716119,-0.531796143961064,-1.30056528247704,0.59721424209728,-0.690199612879995,0.513636977842685
2008-02-24,7,0,-1.61983658244806,0.0299477601202466,-1.12694267251436,0.724446007153001,-2.88391541281414,-1.85213540114791,-2.92003349309857,1.89533827910512,1.24349071579555,0.231720885531676,0.0457772097972971,-0.166682172112568,-0.169557899502924
2008-02-25,1,0,-1.3315575862688,-0.0183340838613538,-1.79451928763089,-0.590516753144241,-1.13131450878179,-0.481710897881402,-1.06481609304481,0.498263016940522,1.0240599578601,-0.535794636261126,0.927715634814079,-0.714893195270929,0.82107467264821
2008-02-26,2,0,-0.733645594193303,0.0661591431064473,-0.0665174822595391,0.290778290111123,1.77969549211351,0.678208183330295,1.54803719673144,-0.855516359830176,-0.268779699965844,0.13855910929729,1.7651159258035,0.0514378054020182,1.09435262358645
2008-02-27,3,0,-2.00420857735374,-1.56335309127257,0.00084677687541777,0.883057316811825,0.047308138720493,0.883014819801111,0.441375294957906,0.0394812989039304,0.144135190829701,0.449026732872237,1.52013413528391,0.207349869551595,-0.203717643370205
2008-02-28,4,0,-1.9294695783443,-1.81683277217598,0.475185746755573,2.21495351129634,1.04505547790126,2.25809165253066,1.83363516706247,0.448759832970524,0.57862261124474,1.80940165345982,5.31045327155028,0.286703540058373,-0.101238411768364
2008-02-29,5,0,-1.54509758343862,-2.29965121199198,2.11175413960645,4.17739432405135,2.29150435298136,3.49174319774212,3.19395716465267,-0.369106193682656,-0.48126114347063,3.44591424068503,6.7025032901507,-1.17839458943818,1.33347083065742
2008-03-01,6,0,-0.669583595042357,-2.75832872981719,1.31410329813868,2.67796039470694,1.24253220509457,2.05710134789481,1.86255192561959,0.446822671148746,1.00030667518155,1.68557163900396,1.86255979195841,-0.830042414854603,1.23099159905558
2008-03-02,7,0,-0.253180600561204,-2.16687614104258,0.114672995658432,2.24290283634134,2.37786706594602,3.84606868565477,3.52992969368161,0.69398823703469,1.98945094115438,1.83702227806529,4.66261750408587,0.886906390711273,0.411157746240844
2008-03-03,1,0,0.478193889745434,-2.89110380076659,-0.321730000976066,2.28964757093653,0.969136875553458,3.50863973965652,2.31644332261635,0.854560285372733,1.22744210781186,1.96365954809928,2.47882913843957,0.410061389457297,-1.05771124005222
2008-03-04,2,0,0.440824390240713,-2.37207397796438,-1.0729151054872,2.4231468505056,-0.21767317400464,1.59549016481384,0.59160881437461,1.81481963290176,1.68798805852657,3.48349405493787,2.34780454012867,-0.0217275537486915,-0.716113801379413
2008-03-05,3,0,-0.365289099075359,-2.11859429706098,-1.82109075517632,0.995223199336054,-1.52677157227403,-0.369988974031523,-1.23658725422921,3.22049604979816,1.84662910097739,1.69960684298986,1.02859162694841,1.29806198818649,-0.511155338175729
2008-03-06,4,0,-0.402658598580079,-1.94960784312538,-1.77320163611473,0.375284599908397,-1.0520131600117,0.54547890006389,-0.5132489882296,1.67042391563525,1.84015678256542,0.764567340140108,1.40815929012958,0.553560988405941,0.17203953916988
2008-03-07,5,0,0.478193889745433,-1.02018234647957,-1.97483527504701,0.61009983824909,-1.10694140101631,0.533255356356384,-0.567312847047062,1.23207214300389,0.894339421821106,0.677542140937632,0.661433337823318,0.234636803438951,-1.0918709839195
2008-03-08,6,0,0.718426386561483,-1.16502787842437,-1.70986838753427,1.02157289131145,-0.814594859244601,0.799300235276679,-0.123065519102205,1.59497840054479,1.91107811729749,0.93988851282775,2.3924774707932,0.903596221534852,-1.19435021552134
2008-03-09,7,0,1.24159937962754,0.0903000650972485,0.600797373436489,3.48185649388855,-0.411883950073112,1.26628534203215,0.423584812694836,0.682928474440196,0.400100206877062,2.52992133855809,3.36995402790627,-0.426059171273921,-0.476995594308449
2008-03-10,1,0,1.01738238259923,0.18686375306045,-0.493067839754914,1.65557624659648,-1.25599063094598,0.206933073289434,-0.731125962788901,1.4513633092497,0.637370056385417,0.817297779131946,0.580964634700841,0.265861175494613,-0.750273545246694
2008-03-11,2,0,1.31099987870773,-0.126968232819954,-0.084031635902176,1.23188307658315,0.312021889634903,2.04482242662846,1.23919717749081,0.226676329143167,0.0772549796043475,0.727266337727456,2.13447165108485,-2.1821207438329,-0.613634569777571
2008-03-12,3,0,1.90357337085399,-0.392518374718758,-0.667216922466026,0.022017391927761,-0.262387809076302,0.646413492040166,0.137087028892022,0.763789472174052,1.16502271859121,-0.259924354517693,0.244161815441489,0.603829032047233,1.09435262358645
2008-03-13,4,0,1.94628137028795,-0.368377452727957,-1.55381394342983,-0.0603913465924695,0.617754778199532,0.529872423275697,0.703981786774417,0.563866808573639,0.340900890486402,-0.110792264882584,1.94188515344406,0.18291548030132,0.342838258506283
2008-03-14,5,0,1.65266387417945,-0.223531920783155,0.243140272820452,1.56929852408683,-0.394554309404727,0.325274884125225,-0.079891394046014,0.384085241122914,0.689762144234336,0.557050389159707,1.0931914204264,0.290624485673827,-0.476995594308449
2008-03-15,6,0,0.958658883377532,-1.56335309127257,-0.421165451787041,1.03300988320937,-1.62141504858759,-0.061451725871039,-1.1312305961448,2.0310696735943,1.12240501272186,0.496351418211714,-0.0194063221121093,0.567928931180806,-0.306196874972047
2008-03-16,7,0,1.51920137594831,0.18686375306045,-0.30018975294862,0.0516618163237896,-0.331125529078552,0.789884032030179,0.204115042975721,0.310116262538586,-0.181941299795434,0.0901108005514905,1.54419170368626,-2.29832992119701,-0.442835850441168
2008-03-17,1,0,1.38573887771717,0.959373256766059,-0.216268400833113,-0.235571896432699,-0.352022453472592,0.0549264116126656,-0.151150211834744,-0.378920143235399,-0.85999603621779,-0.385281162851662,-0.0632848385708895,0.255998828138325,-0.374516362706608
2008-03-18,2,0,1.02272088252848,0.319638824009851,-0.538584122526218,-0.190937787421528,1.02494343431537,-0.180786280123518,0.646733486912415,-0.250409279716613,-0.0468045508990458,0.105821697283663,0.532416563210023,0.235552098580182,-1.22850995938862
2008-03-19,3,0,1.0600903820332,-0.645998055622162,0.547840406501479,2.46663515461244,0.966377256302108,1.16897517157785,1.31402052330525,1.17226262684149,2.15362844067197,1.76321292505355,3.14001799376359,-1.80534104031658,0.82107467264821
2008-03-20,4,0,-0.6161985957499,-1.04432326847037,-1.50458381843717,0.168416116746529,-4.08475487018938,-1.51863213546487,-3.56178066279721,3.06828286781732,1.6840755182143,0.880472014576031,-1.87335202380676,-1.30244157604539,-0.408676106573888
2008-03-21,5,1,-0.893800592070669,-0.114897771824555,-1.23726520871019,0.924857201143769,-3.92132538898141,-1.05392856201799,-3.26299455637625,2.14839703201064,1.49763162277963,1.71062347302244,-1.32360238764548,-1.83295709590692,1.26515134292286
2008-03-22,6,1,0.0778063950520198,1.10421878871086,0.0850588776181123,-0.154539759322096,1.30377437499574,0.94568279995855,1.35267868810427,-0.181775493729055,0.170914057104209,-1.93437274338739,0.5175635101548,-3.82065008310535,-0.442835850441169
2008-03-23,7,0,-0.109041102471574,-0.404588835714158,1.36515626557205,-0.758132854193693,-0.0650032301789169,0.283645800833537,0.0724609803931154,-0.863627609932092,-0.593828061342482,-1.72162435684867,0.615324037631829,-0.339523939201806,0.547796721709966
2008-03-24,1,1,0.50488638939166,-1.24952110539217,0.000669912036962857,0.3328542475507,-1.14416348258206,0.555670857654149,-0.530644693325497,0.92755189807658,0.232358722019455,0.339804920686919,0.439983688492115,-0.287190366451643,0.206199283037161
2008-03-25,2,0,0.462178389957697,0.0661591431064478,-0.00233902801828262,1.7964480729518,-1.12362345147989,1.62405425491991,-0.0553658924570494,0.791291707054357,-0.418190014131813,1.46553491658122,0.632582785894514,0.674304065814596,0.445317490108124
2008-03-26,3,0,-0.0503176032498737,1.01972556174306,1.32405518739599,0.924092029210393,0.515767733239123,1.60825493730491,1.10241122412701,-0.823646716426889,-1.23017711947374,-0.577266738478322,-0.194732686778456,-0.332331867507888,-0.54531508204301
2008-03-27,4,0,1.01738238259923,0.500695738940854,0.61698775989677,0.0130817224356331,0.554740555579982,0.859739384749892,0.854344324518407,0.284019677288235,-0.635452608345937,-0.0927403797441156,0.32718899961947,-0.686232326130148,-1.05771124005222
2008-03-28,5,0,1.31099987870774,1.76809414345787,-0.891851554108916,-0.595288988592792,-0.625921337262769,-0.938496026557178,-0.898966234977066,0.04887285968472,0.62219077815255,-0.865738708058524,-1.04410765080825,0.657347601085014,-1.29682944712318
2008-03-29,6,0,2.15982136745778,1.22492339866486,-0.795275562207321,-0.583986917999641,0.798382794968593,-1.0872728294254,0.0746779931058925,-1.31023460698919,-1.18052405208643,-0.653980609444066,0.38348633025984,1.02314586859259,0.0695603075680389
2008-03-30,7,0,1.90891187078323,1.24906432065566,0.427246545127206,0.26967266551327,3.78975310239969,-0.543694527996787,2.45962799048269,-2.27701573812539,-1.65754105300666,-0.216494680619573,3.29333442194396,-0.0889662758303426,0.445317490108124
2008-03-31,1,0,-0.397320098650833,1.80430552644407,0.4243767039145,-0.677653774445166,-0.217888709680395,-0.844547875526842,-0.529314449842743,-0.363932092460929,-0.767543416971592,-1.21179203038365,-0.2839893001631,1.83675708877959,-0.681954057512132
2008-04-01,2,0,-1.4490045847122,1.38183939160507,-0.291603777062581,-0.68822495567096,-1.30551888239572,-1.08063119866264,-1.42010135585281,0.148590736939216,-0.196139650725071,-1.07369532528923,-0.769246062268041,1.37030060442613,0.513636977842685
2008-04-02,3,0,-0.840415592778213,1.17664155468326,0.956234799186115,-0.97810785515018,-0.667850301198506,-0.517968227532816,-0.694875803004634,-0.793956201857427,-1.15605359264233,-0.758110819265709,-0.888767520891695,-0.714312223250642,1.7092280131975
2008-04-03,4,0,-0.781692093556511,1.17664155468326,2.24818071542509,-0.505769716774514,-0.267838742050067,-0.642950426532485,-0.425718924690133,-0.74797006152826,-1.1748036168465,-1.12677485359687,-1.05326274821117,0.0424422241654199,-0.374516362706607
2008-04-04,5,1,-0.130395102188556,0.754175419844257,0.00942366907918833,-0.747183038441419,-1.27751504145619,-0.645767060121159,-1.22477393415591,0.949460040628568,-0.0760929457358354,-0.55013007996842,-1.26988086588762,-0.532004787565572,0.0354005637007583
2008-04-05,6,0,0.64902588748129,0.536907121927054,0.141407758452035,-0.392348607345839,0.469478284939938,0.0367355657781046,0.35367299122425,-0.630067303448842,-0.714461893166187,-0.640751069912309,-0.600702801859164,0.0433152548521321,0.513636977842685
2008-04-06,7,0,0.990689882953002,0.0299477601202481,0.221911688613665,0.261338977778585,2.35376629323559,0.446452661372467,1.87129332307515,-1.08035021331807,-0.848030570106704,0.0197070708883856,3.5113258078589,-0.785193375304266,-1.46762816645958
2008-04-07,1,0,2.18117536717476,-0.0907568498337535,-0.918902376390898,-0.405211464739833,1.65478063696183,-0.569880882730561,0.903609555445963,-1.36014640919762,-1.25627761423254,-0.251528813145206,2.53857328472845,-0.27117898645851,-0.306196874972047
2008-04-08,2,0,2.70434836024082,0.211004675051249,-1.67659755510491,-1.37199486746317,0.221690779452441,-1.61963271104953,-0.511601459978112,-1.59441401245076,-1.31943972047289,-1.1539121030785,1.46653282944793,0.00307095671167234,-0.818593032981254
2008-04-09,3,0,2.72036386002855,0.331709285005251,-1.76767526097989,-1.17781775188482,0.983979940911472,-1.24880312779309,0.171054820991245,-1.55933459349864,-1.42852213551552,-0.81389109654956,1.92724854144711,0.51555884430349,0.240359026904441
2008-04-10,4,0,2.30929936547665,0.223075136046649,-1.6387394215966,-0.916001725300031,1.38098014761745,-1.31310011963929,0.384602030787323,-1.21731523289394,-0.900517313485673,-0.532904167794276,2.36190345859943,-1.08623827502607,0.376998002373564
2008-04-11,5,0,0.79316538557092,0.428272972968452,-1.04935281230795,-0.281832180384975,-0.872484405928177,-0.551621130818888,-0.864353016713491,0.327647425549605,-0.25475137682059,0.0353084092115116,-0.879278703800527,-0.941070324241465,-0.237877387237486
2008-04-12,6,0,0.627671887764307,0.766245880839657,-1.12425761270269,-0.154107866707448,-0.749578413061683,-0.432389692324246,-0.737232439750747,0.0227452419141757,-0.203999164418678,0.365295650563902,-0.982494141964289,0.113857080734018,0.547796721709966
2008-04-13,7,0,0.355408391372785,1.16457109368786,-0.80171364768539,-0.414612674699695,-0.921387648953757,-0.739173805778275,-1.00457693921707,-0.182915894626599,-0.675646113386555,-0.598352338033032,-0.684015642700675,-0.378685097296171,0.479477233975405
2008-04-14,1,0,0.334054391655805,0.923161873779859,-1.08171679826807,-0.658233457811485,-1.79213725002328,-1.47496349252039,-1.94348806758795,0.438871690713907,-0.531590518111364,-0.820092575686449,-2.25960334905657,-0.976558658879707,0.342838258506283
2008-04-15,2,0,0.835873385004884,0.25928651903285,-0.728701773116004,-0.361345257072221,-1.21630991138572,-0.955365946175643,-1.30554859738798,0.66039133451109,-0.104694468351557,-0.356136243840373,-1.2653311625504,-0.206430172744396,-1.67258662966327
2008-04-16,3,0,1.52453987587756,0.138581909078849,-0.337226343564017,-0.881366575574263,0.694188429289607,-1.00029191979583,0.0335948356904695,-1.15725099612248,-1.28726551575702,-0.678567429566952,0.307938986210911,0.934162943767305,2.25578391507399
2008-04-17,4,0,1.39641587757566,-0.00626362286595311,0.590145940847524,0.479844104697157,1.88522131934761,-0.533150577606158,1.10280437640748,-0.251776523012236,-0.42193318997876,0.364343704577021,1.61885698936303,0.0929679718517762,-0.57947482591029
2008-04-18,5,0,0.163222393919947,-0.440800218700359,0.636842847957747,0.149474986299697,-1.34759508767337,-1.01422076085131,-1.44111180142297,1.74012749930237,0.709234192632435,0.177507346917863,-0.637299573581755,-1.75934864194584,0.17203953916988
2008-04-19,6,0,-0.658906595183864,0.911091412784459,0.12123343124513,-0.236206229371555,-1.52586203449054,-1.06067985259614,-1.54138764154074,1.73955657823859,1.39816891448991,-0.253793656374616,-1.31857393165033,-1.05907830106742,0.308678514639002
2008-04-20,7,0,1.06542888196244,-0.223531920783156,-1.01710927926045,-1.02137103594589,-0.671961512791626,-1.7456611815588,-1.24077793696734,-0.817322022051718,-0.676916237682658,-1.15787241164587,-0.37263009118232,-0.481358388746731,-0.681954057512132
2008-04-21,1,0,1.27363037920302,0.18686375306045,-0.87600162519302,-0.545070401911417,0.751708437729876,-0.968313773941948,0.0996735093854473,-1.28559110752013,-0.914240640987873,-0.627324387301946,1.94448445222761,-0.355584856047172,0.581956465577246
2008-04-22,2,0,1.63664837439171,-0.320095608746357,-0.201346441275448,-0.143346639071222,2.17220354645954,-0.320359114937067,1.39701353351256,-1.41288852089996,-1.32966360762363,-0.264436013692951,3.85047461111619,0.471438593964076,-1.02355149618494
